id;asn;location
"7313";"7713";"LINX LON1: Main"
"7314";"7713";"SGIX: Peering LAN"
"7315";"7713";"NL-ix: Main"
"7316";"7713";"France-IX Paris"
"7317";"7713";"MSK-IX Moscow: MSK-IX peering network"
"7318";"7713";"VIX"
"7319";"7713";"NetIX: NetIX"
"7320";"7713";"TorIX"
"7321";"7713";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"7322";"7713";"TPIX-TW"
"7323";"7713";"Equinix Warsaw"
"7324";"7713";"LU-CIX"
"7325";"7713";"SFMIX"
"7326";"7713";"InterLAN: InterLAN Peering Network"
"7327";"7713";"DATAIX"
"7328";"7713";"IIX-Jakarta"
"7329";"7713";"Digital Realty Atlanta"
"7330";"7713";"HKIX: HKIX Peering LAN"
"7331";"7713";"INEX LAN1: INEX LAN1"
"7332";"7713";"NIX.CZ: Public peering VLAN"
"7333";"7713";"MyIX"
"7334";"7713";"SwissIX: Peering"
"7335";"38955";"VIX"
"7336";"17961";"JPNAP Tokyo: Peering"
"7337";"17961";"JPIX TOKYO"
"7338";"17961";"BBIX Singapore"
"7339";"17961";"BBIX Tokyo"
"7340";"17961";"BBIX Hong Kong"
"7341";"17961";"JPNAP Osaka"
"7342";"6407";"PIX Vancouver"
"7343";"6407";"SIX Seattle: MTU 1500"
"7344";"6407";"TorIX"
"7345";"6407";"DE-CIX New York: DE-CIX New York Peering LAN"
"7346";"6407";"VANIX"
"7347";"48284";"Stuttgart-IX: PeeringLAN"
"7348";"766";"CATNIX"
"7349";"766";"ESPANIX Madrid Lower LAN"
"7350";"766";"ESPANIX Madrid Upper LAN"
"7351";"766";"GigaPIX - LAN 1: LAN1"
"7352";"42612";"ESPANIX Madrid Lower LAN"
"7353";"42612";"ESPANIX Madrid Upper LAN"
"7354";"6643";"Equinix Los Angeles"
"7355";"6643";"Digital Realty New York"
"7356";"6643";"Digital Realty Atlanta"
"7357";"6643";"CoreSite - Any2 California"
"7358";"6643";"LINX LON1: Main"
"7359";"8903";"ESPANIX Madrid Lower LAN"
"7360";"8903";"ESPANIX Madrid Upper LAN"
"7361";"17444";"HKIX: HKIX Peering LAN"
"7362";"42708";"NIX1"
"7363";"42708";"STHIX - Stockholm: STH Peering"
"7364";"42708";"LINX LON1: Main"
"7365";"42708";"FIXO"
"7366";"42708";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"7367";"42708";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7368";"42708";"AMS-IX"
"7369";"42708";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"7370";"42708";"Netnod Stockholm BLUE -- MTU4470: STH-B -- MTU4470"
"7371";"42708";"Netnod Stockholm GREEN -- MTU4470: STH-A -- MTU4470"
"7372";"42708";"STHIX - Gothenburg: GBG Peering"
"7373";"42708";"STHIX - Copenhagen: CPH Peering"
"7374";"42708";"Netnod Copenhagen GREEN -- MTU9K: 9K-GREEN"
"7375";"42708";"Netnod Copenhagen BLUE -- MTU9K: 9K-BLUE"
"7376";"42708";"Equinix London: Equinix IX - LD Metro"
"7377";"42708";"Equinix Stockholm: Equinix IX - SK Metro"
"7378";"42708";"Equinix Frankfurt: Equinix IX - FR Metro"
"7379";"42708";"STHIX - Sundsvall: SDL Peering"
"7380";"13826";"TorIX"
"7381";"13826";"GTIIX"
"7382";"13826";"BNIIX"
"7383";"4704";"JPNAP Osaka"
"7384";"4704";"JPNAP Tokyo: Peering"
"7385";"4704";"JPIX TOKYO"
"7386";"4704";"Equinix Tokyo"
"7387";"4704";"JPIX OSAKA"
"7388";"4704";"BBIX Tokyo"
"7389";"17514";"BBIX Tokyo"
"7390";"17514";"JPIX TOKYO"
"7391";"7682";"JPIX TOKYO"
"7392";"7682";"JPNAP Tokyo: Peering"
"7393";"7682";"BBIX Tokyo"
"7394";"11071";"CoreSite - Any2 California"
"7395";"11071";"SLIX - Salt Lake City Internet Exchange"
"7396";"11071";"Equinix San Jose"
"7397";"11071";"SUPRnet: SUPRnet"
"7398";"35407";"SMILE-IXP: VLAN333"
"7399";"35407";"SOLIX"
"7400";"39626";"SMILE-IXP: VLAN333"
"7401";"27822";"LINX LON1: Main"
"7402";"27822";"LINX LON2"
"7403";"27822";"CoreSite - Any2 California"
"7404";"11039";"Equinix Ashburn"
"7405";"9120";"DIX: DIX LAN"
"7406";"9120";"NL-ix: Main"
"7407";"48172";"GR-IX::Athens: Peering Lan"
"7408";"48172";"GR-IX::Thessaloniki: Peering LAN"
"7409";"1798";"NWAX: Primary Peering VLAN"
"7410";"1798";"SIX Seattle: MTU 1500"
"7411";"1798";"CoreSite - Any2 California"
"7412";"2484";"SFINX"
"7413";"2484";"LyonIX: lyonix-peering"
"7414";"2484";"BNIX"
"7415";"2484";"REUNIX"
"7416";"2484";"TOP-IX: Public Peering VLAN"
"7417";"2484";"Equinix Paris: Equinix IX - PA Metro"
"7418";"2484";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7419";"2484";"LU-CIX"
"7420";"2484";"NL-ix: Main"
"7421";"2484";"LINX LON1: Main"
"7422";"2484";"France-IX Paris"
"7423";"2484";"AMS-IX"
"7424";"2484";"France-IX Marseille"
"7425";"2484";"NYIIX"
"7426";"40867";"TorIX"
"7427";"56308";"SGIX: Peering LAN"
"7428";"56308";"Equinix Singapore"
"7429";"18077";"JPIX TOKYO"
"7430";"18077";"JPIX OSAKA"
"7431";"18077";"BBIX Osaka"
"7432";"21250";"SOLIX"
"7433";"28580";"IX.br (PTT.br) Campinas: ATM/MPLA"
"7434";"28580";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"7435";"28362";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"7436";"45474";"CoreSite - Any2 California"
"7437";"45474";"AMS-IX"
"7438";"45474";"Equinix Singapore"
"7439";"45474";"LINX LON1: Main"
"7440";"45474";"Equinix San Jose"
"7441";"45474";"FL-IX"
"7442";"45474";"HKIX: HKIX Peering LAN"
"7443";"45474";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7444";"45474";"TPIX-TW"
"7445";"50469";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7446";"50469";"KleyReX: Peering LAN"
"7447";"1930";"GigaPIX - LAN 1: LAN1"
"7448";"1930";"GigaPIX - Oporto: LAN-PORTO"
"7449";"1930";"GigaPIX - LAN2: LAN2"
"7450";"48539";"NDIX"
"7451";"48539";"AMS-IX"
"7452";"32869";"SIX Seattle: MTU 1500"
"7453";"32869";"NWAX: Primary Peering VLAN"
"7454";"1547";"BCIX: BCIX Peering LAN"
"7455";"1547";"Equinix Chicago"
"7456";"1547";"LINX LON1: Main"
"7457";"1547";"AMS-IX"
"7458";"1547";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7459";"1547";"CoreSite - Any2 California"
"7460";"1547";"MSK-IX Moscow: MSK-IX peering network"
"7461";"1547";"NYIIX"
"7462";"1547";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"7463";"1547";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"7464";"1547";"TorIX"
"7465";"1547";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"7466";"23700";"OpenIXP / NiCE"
"7467";"18092";"JPNAP Osaka"
"7468";"18092";"JPNAP Tokyo: Peering"
"7469";"18092";"JPIX OSAKA"
"7470";"9957";"KINX"
"7471";"9957";"HKIX: HKIX Peering LAN"
"7472";"45671";"Equinix Sydney"
"7473";"45671";"IX Australia (Sydney NSW): NSW-IX"
"7474";"45671";"MegaIX Sydney: MegaIX"
"7475";"45671";"MegaIX Melbourne: MegaIX"
"7476";"45671";"MegaIX Auckland: MegaIX"
"7477";"45671";"MegaIX Brisbane: MegaIX"
"7478";"45671";"Equinix Melbourne"
"7479";"37105";"NAPAfrica IX Johannesburg: Peering"
"7480";"37105";"NAPAfrica IX Cape Town"
"7481";"37105";"CINX: CINX Peering"
"7482";"37105";"JINX: JINX Peering"
"7483";"10835";"Equinix Dallas"
"7484";"10835";"SIX Seattle: MTU 1500"
"7485";"10835";"CoreSite - Any2 Denver "
"7486";"10835";"IX-Denver: IX-Denver Fabric"
"7487";"8544";"LINX LON1: Main"
"7488";"8544";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7489";"8544";"CyIX"
"7490";"45629";"Equinix Hong Kong"
"7491";"45629";"Equinix Paris: Equinix IX - PA Metro"
"7492";"45629";"France-IX Paris"
"7493";"45629";"AMS-IX Hong Kong"
"7494";"45629";"AMS-IX"
"7495";"45629";"Equinix Singapore"
"7496";"45629";"HKIX: HKIX Peering LAN"
"7497";"45629";"JBIX: JBIX"
"7498";"33988";"N-IX: Peering"
"7499";"47377";"BNIX"
"7500";"34660";"LONAP: LON0"
"7501";"34660";"IX Leeds"
"7502";"8896";"NIX1"
"7503";"8896";"STHIX - Stockholm: STH Peering"
"7504";"8896";"SOLIX"
"7505";"8896";"FIXO"
"7506";"8896";"SIX Stavanger"
"7507";"8896";"LINX LON1: Main"
"7508";"8896";"STHIX - Copenhagen: CPH Peering"
"7509";"15614";"NIX.CZ: Public peering VLAN"
"7510";"15614";"Peering.cz"
"7511";"50087";"Equinix Paris: Equinix IX - PA Metro"
"7512";"12684";"LU-CIX"
"7513";"12684";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7514";"12684";"France-IX Paris"
"7515";"12310";"BiX"
"7516";"12310";"RoNIX"
"7517";"12310";"AMS-IX"
"7518";"12310";"InterLAN: InterLAN Peering Network"
"7519";"38149";"OpenIXP / NiCE"
"7520";"39093";"INEX LAN1: INEX LAN1"
"7521";"39093";"INEX LAN2"
"7522";"8683";"LINX LON1: Main"
"7523";"8683";"LONAP: LON0"
"7524";"8683";"LINX LON2"
"7525";"43531";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7526";"43531";"LINX LON1: Main"
"7527";"43531";"Digital Realty New York"
"7528";"43531";"BNIX"
"7529";"43531";"LINX Manchester"
"7530";"43531";"INEX LAN1: INEX LAN1"
"7531";"43531";"MIX-IT"
"7532";"43531";"IX Leeds"
"7533";"43531";"LINX LON2"
"7534";"43531";"LONAP: LON0"
"7535";"43531";"UAE-IX: UAE-IX Peering LAN"
"7536";"43531";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"7537";"43531";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"7538";"43531";"LU-CIX"
"7539";"43531";"NL-ix: Main"
"7540";"43531";"SwissIX: Peering"
"7541";"43531";"LINX Scotland: LINX Scotland"
"7542";"43531";"CIXP"
"7543";"43531";"Equinix Ashburn"
"7544";"43531";"DE-CIX New York: DE-CIX New York Peering LAN"
"7545";"43531";"LINX NoVA"
"7546";"43531";"BCIX: BCIX Peering LAN"
"7547";"43531";"AMS-IX"
"7548";"43531";"France-IX Paris"
"7549";"43531";"Equinix San Jose"
"7550";"43531";"Equinix Paris: Equinix IX - PA Metro"
"7551";"43531";"NYIIX"
"7552";"43531";"ChIX"
"7553";"43531";"ECIX-FRA"
"7554";"43531";"TorIX"
"7555";"43531";"CoreSite - Any2 California"
"7556";"43531";"SFMIX"
"7557";"43531";"NIX.CZ: Public peering VLAN"
"7558";"43531";"DE-CIX Dallas: DE-CIX Dallas Peering LAN"
"7559";"43531";"Equinix Palo Alto"
"7560";"43531";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"7561";"43531";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"7562";"43531";"SIX Seattle: MTU 1500"
"7563";"25478";"W-IX: vlan800"
"7564";"7522";"JPNAP Osaka"
"7565";"7522";"JPIX TOKYO"
"7566";"7522";"JPNAP Tokyo: Peering"
"7567";"7522";"JPIX OSAKA"
"7568";"7522";"Equinix Tokyo"
"7569";"7522";"BBIX Tokyo"
"7570";"7522";"CoreSite - Any2 California"
"7571";"12189";"Phoenix IX: Production"
"7572";"12189";"Equinix Ashburn"
"7573";"12189";"AMS-IX"
"7574";"12189";"Equinix Los Angeles"
"7575";"12189";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7576";"12189";"Equinix Chicago"
"7577";"12189";"SIX Seattle: MTU 1500"
"7578";"9026";"MIX-IT"
"7579";"18734";"Equinix Dallas"
"7580";"18734";"Digital Realty Atlanta"
"7581";"18734";"MEX-IX: McAllen Peering LAN"
"7582";"22995";"TorIX"
"7583";"22995";"Equinix Chicago"
"7584";"22995";"SIX Seattle: MTU 1500"
"7585";"22995";"YYCIX"
"7586";"22995";"SJIX: Main"
"7587";"2499";"DIX-IE"
"7588";"25151";"NL-ix: Main"
"7589";"25151";"AMS-IX"
"7590";"41313";"AMS-IX"
"7591";"41313";"BIX.BG: Main"
"7592";"41313";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7593";"41313";"T-CIX"
"7594";"43541";"NIX.CZ: Public peering VLAN"
"7595";"43541";"NIX.SK"
"7596";"43541";"NIX.CZ FENIX: FENIX VLAN"
"7597";"11030";"CoreSite - Any2 California"
"7598";"11030";"Equinix San Jose"
"7599";"42004";"LINX LON1: Main"
"7600";"42004";"LINX LON2"
"7601";"15211";"Equinix Ashburn"
"7602";"15211";"Equinix San Jose"
"7603";"15211";"Equinix Palo Alto"
"7604";"16164";"LINX LON1: Main"
"7605";"16164";"CoreSite - Any2 California"
"7606";"16164";"SIX Seattle: MTU 1500"
"7607";"16164";"LONAP: LON0"
"7608";"16164";"MegaIX Sydney: MegaIX"
"7609";"16164";"DE-CIX New York: DE-CIX New York Peering LAN"
"7610";"35432";"CyIX"
"7611";"35432";"LINX LON1: Main"
"7612";"35432";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7613";"35432";"AMS-IX"
"7614";"35432";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"7615";"37179";"LINX LON1: Main"
"7616";"37179";"JINX: JINX Peering"
"7617";"37179";"NAPAfrica IX Johannesburg: Peering"
"7618";"37179";"NAPAfrica IX Cape Town"
"7619";"37179";"CINX: CINX Peering"
"7620";"37179";"NAPAfrica IX Durban"
"7621";"37179";"AMS-IX"
"7622";"37179";"DINX: DINX Peering"
"7623";"8262";"Equinix Paris: Equinix IX - PA Metro"
"7624";"8262";"France-IX Paris"
"7625";"8262";"AMS-IX"
"7626";"8262";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7627";"8262";"BIX.BG: Main"
"7628";"8262";"LINX LON1: Main"
"7629";"8262";"DE-CIX New York: DE-CIX New York Peering LAN"
"7630";"1835";"DIX: DIX LAN"
"7631";"12188";"TorIX"
"7632";"43100";"SFINX"
"7633";"43100";"LyonIX: lyonix-peering"
"7634";"43100";"TOP-IX: Public Peering VLAN"
"7635";"43100";"FR-IX"
"7636";"43100";"Equinix Paris: Equinix IX - PA Metro"
"7637";"43100";"France-IX Paris"
"7638";"43100";"CIXP"
"7639";"43100";"NetIX: NetIX"
"7640";"43100";"TOUIX"
"7641";"43100";"AuvernIX: AuvernIX LAN"
"7642";"43100";"Lillix"
"7643";"43100";"LONAP: LON0"
"7644";"43100";"GrenoblIX: grenoblix-peering"
"7645";"43100";"SwissIX: Peering"
"7646";"33470";"NWAX: Primary Peering VLAN"
"7647";"8283";"NL-ix: Main"
"7648";"8283";"AMS-IX"
"7649";"8283";"Asteroid Amsterdam: Asteroid Amsterdam Peering LAN"
"7650";"8283";"Speed-IX: SPEED-IX"
"7651";"8674";"Equinix Miami IX"
"7652";"8674";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"7653";"8674";"DIX-IE"
"7654";"8674";"LINX LON1: Main"
"7655";"8674";"JPIX TOKYO"
"7656";"8674";"MIX-IT"
"7657";"8674";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7658";"8674";"SFINX"
"7659";"8674";"NIX1"
"7660";"8674";"BNIX"
"7661";"8674";"VIX"
"7662";"8674";"MyIX"
"7663";"8674";"CIXP"
"7664";"8674";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"7665";"8674";"UA-IX"
"7666";"8674";"JINX: JINX Peering"
"7667";"8674";"JPNAP Tokyo: Peering"
"7668";"8674";"RoNIX"
"7669";"8674";"RTIX"
"7670";"8674";"NIXI Mumbai"
"7671";"8674";"WIX-NZ"
"7672";"8674";"MCIX - Matrix Networks"
"7673";"8674";"npIX PTS"
"7674";"8674";"Equinix Ashburn"
"7675";"8674";"UAE-IX: UAE-IX Peering LAN"
"7676";"8674";"NL-ix: Main"
"7677";"8674";"Equinix Palo Alto"
"7678";"8674";"Netnod Lulea -- MTU9K: 9K-BLUE"
"7679";"8674";"LONAP: LON0"
"7680";"8674";"AMS-IX"
"7681";"8674";"SOX Serbia"
"7682";"8674";"RINEX"
"7683";"8674";"LU-CIX"
"7684";"8674";"Equinix Singapore"
"7685";"8674";"Netnod Gothenburg -- MTU1500: MTU1500"
"7686";"8674";"Netnod Sundsvall -- MTU1500: MTU1500"
"7687";"8674";"STHIX - Stockholm: STH Peering"
"7688";"8674";"RIX"
"7689";"8674";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"7690";"8674";"France-IX Paris"
"7691";"8674";"NIX.SK"
"7692";"8674";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"7693";"8674";"Netnod Stockholm BLUE -- MTU4470: STH-B -- MTU4470"
"7694";"8674";"Netnod Stockholm GREEN -- MTU4470: STH-A -- MTU4470"
"7695";"8674";"VIX.VU"
"7696";"8674";"SIX SI"
"7697";"8674";"HKIX: HKIX Peering LAN"
"7698";"8674";"MSK-IX Saint-Petersburg: MSK-IX Saint-Petersburg peering network"
"7699";"8674";"FICIX 1 (Espoo): IPv4+IPv6 MTU 1500"
"7700";"8674";"IX Australia (Sydney NSW): NSW-IX"
"7701";"8674";"IX Australia (Perth WA): WA-IX"
"7702";"8674";"NAPAfrica IX Johannesburg: Peering"
"7703";"8674";"Netnod Copenhagen GREEN -- MTU9K: 9K-GREEN"
"7704";"8674";"Netnod Copenhagen BLUE -- MTU9K: 9K-BLUE"
"7705";"8674";"PIT Santiago - PIT Chile: LAN"
"7706";"8530";"LINX LON1: Main"
"7707";"8530";"LONAP: LON0"
"7708";"8530";"LINX LON2"
"7709";"30162";"MKE-IX"
"7710";"16080";"France-IX Paris"
"7711";"16080";"Equinix Paris: Equinix IX - PA Metro"
"7712";"16080";"AMS-IX"
"7713";"50655";"Speed-IX: SPEED-IX"
"7714";"50655";"LSIX: Main"
"7715";"18070";"JPIX TOKYO"
"7716";"18070";"Echigo-IX"
"7717";"47869";"STHIX - Stockholm: STH Peering"
"7718";"47869";"AMS-IX"
"7719";"47869";"LINX LON1: Main"
"7720";"47869";"LINX Manchester"
"7721";"47869";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7722";"47869";"FL-IX"
"7723";"47869";"LSIX: Main"
"7724";"47869";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"7725";"47869";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"7726";"47869";"NYIIX"
"7727";"47869";"Equinix Amsterdam: Equinix IX - AM Metro"
"7728";"47869";"ChIX"
"7729";"35592";"NIX.CZ: Public peering VLAN"
"7730";"50472";"ECIX-BER"
"7731";"50472";"ECIX-DUS"
"7732";"50472";"ECIX-HAM"
"7733";"50472";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7734";"50472";"ECIX-FRA"
"7735";"50472";"Community-IX"
"7736";"50472";"BCIX: BCIX Peering LAN"
"7737";"50472";"ECIX-MUC / INXS by ecix"
"7738";"42896";"Crimea-IX"
"7739";"42896";"GigaNET: Global exchange"
"7740";"21232";"SwissIX: Peering"
"7741";"50295";"NL-ix: Main"
"7742";"50295";"AMS-IX"
"7743";"6735";"KleyReX: Peering LAN"
"7744";"6735";"Stuttgart-IX: PeeringLAN"
"7745";"6735";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7746";"6735";"AMS-IX"
"7747";"33083";"CoreSite - Any2 Boston"
"7748";"33083";"CoreSite - Any2 NorthEast"
"7749";"33083";"MASS-IX: ISP Peering LAN"
"7750";"4007";"npIX PTS"
"7751";"4007";"Equinix Singapore"
"7752";"34555";"LINX LON1: Main"
"7753";"34555";"LONAP: LON0"
"7754";"29222";"CIXP"
"7755";"29222";"SwissIX: Peering"
"7756";"13243";"NIX1"
"7757";"13243";"FIXO"
"7758";"13243";"SIX Stavanger"
"7759";"15802";"LINX LON1: Main"
"7760";"15802";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7761";"15802";"LINX LON2"
"7762";"15802";"UAE-IX: UAE-IX Peering LAN"
"7763";"15802";"AMS-IX"
"7764";"15802";"Equinix Singapore"
"7765";"15802";"DjIX"
"7766";"38544";"Equinix Sydney"
"7767";"43646";"FICIX 2 (Helsinki): IPv4+IPv6 MTU 1500"
"7768";"43646";"NIX1"
"7769";"16347";"Equinix Paris: Equinix IX - PA Metro"
"7770";"16347";"SFINX"
"7771";"16347";"France-IX Paris"
"7772";"16347";"LINX LON1: Main"
"7773";"16347";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7774";"16347";"TOUIX"
"7775";"16347";"Lillix"
"7776";"16347";"AMS-IX"
"7777";"16347";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"7778";"39386";"UAE-IX: UAE-IX Peering LAN"
"7779";"39386";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7780";"39386";"LINX LON1: Main"
"7781";"39386";"AMS-IX"
"7782";"39386";"France-IX Marseille"
"7783";"39386";"Equinix Singapore"
"7784";"39386";"DE-CIX New York: DE-CIX New York Peering LAN"
"7785";"39386";"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
"7786";"39386";"DE-CIX Munich: DE-CIX Munich Peering LAN"
"7787";"39386";"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
"7788";"39386";"Equinix Ashburn"
"7789";"39386";"France-IX Paris"
"7790";"39386";"NL-ix: Main"
"7791";"39386";"LINX LON2"
"7792";"39386";"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
"7793";"39386";"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
"7794";"39386";"NAPAfrica IX Johannesburg: Peering"
"7795";"39386";"JEDIX: Main"
"7796";"34006";"SFINX"
"7797";"34006";"Equinix Paris: Equinix IX - PA Metro"
"7798";"34006";"LyonIX: lyonix-peering"
"7799";"34006";"France-IX Paris"
"7800";"8587";"NL-ix: Main"
"7801";"8587";"AMS-IX"
"7802";"42979";"SMILE-IXP: VLAN333"
"7803";"19662";"SIX Seattle: MTU 1500"
"7804";"19662";"VANIX"
"7805";"22742";"MASS-IX: ISP Peering LAN"
"7806";"22742";"DE-CIX New York: DE-CIX New York Peering LAN"
"7807";"41601";"MSK-IX Moscow: MSK-IX peering network"
"7808";"8859";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7809";"8859";"N-IX: Peering"
"7810";"8859";"AMS-IX"
"7811";"25148";"NIX1"
"7812";"25148";"NIX2"
"7813";"25148";"AMS-IX"
"7814";"5603";"SIX SI"
"7815";"5603";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7816";"5603";"NL-ix: Main"
"7817";"38915";"NL-ix: Main"
"7818";"38915";"AMS-IX"
"7819";"31543";"VIX"
"7820";"31543";"Tirol-IX"
"7821";"31543";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7822";"31543";"Rheintal IX: Peering-LAN"
"7823";"31543";"STIX"
"7824";"31543";"MIX-IT"
"7825";"12695";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7826";"12695";"MSK-IX Moscow: MSK-IX peering network"
"7827";"12695";"AMS-IX"
"7828";"12695";"DATAIX"
"7829";"12695";"Global-IX"
"7830";"12695";"Eurasia Peering IX: Peering LAN"
"7831";"17378";"NYIIX"
"7832";"17378";"DE-CIX New York: DE-CIX New York Peering LAN"
"7833";"28624";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"7834";"28624";"IX.br (PTT.br) Aracaju: ATM/MLPA"
"7835";"28624";"IX.br (PTT.br) Fortaleza: ATM/MPLA"
"7836";"28624";"IX.br (PTT.br) Maceió: ATM/MPLA"
"7837";"3238";"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
"7838";"3238";"Netnod Stockholm GREEN -- MTU4470: STH-A -- MTU4470"
"7839";"3238";"Netnod Stockholm BLUE -- MTU1500: STH-B -- MTU1500"
"7840";"3238";"Netnod Stockholm BLUE -- MTU4470: STH-B -- MTU4470"
"7841";"9877";"SOX"
"7842";"43545";"LINX Manchester"
"7843";"43545";"LINX LON2"
"7844";"43545";"LINX LON1: Main"
"7845";"5524";"NDIX"
"7846";"5524";"AMS-IX"
"7847";"40191";"TorIX"
"7848";"40191";"NYIIX"
"7849";"40191";"DE-CIX New York: DE-CIX New York Peering LAN"
"7850";"40191";"QIX"
"7851";"52892";"IX.br (PTT.br) São Paulo: ATM/MPLA"
"7852";"44788";"Equinix Paris: Equinix IX - PA Metro"
"7853";"44788";"AMS-IX"
"7854";"31554";"InterLAN: InterLAN Peering Network"
"7855";"11922";"SIX Seattle: MTU 1500"
"7856";"13370";"SIX Seattle: MTU 1500"
"7857";"45014";"LINX LON1: Main"
"7858";"45014";"LINX LON2"
"7859";"45014";"LONAP: LON0"
"7860";"30583";"COIX"
"7861";"52841";"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
"7862";"50384";"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
"7863";"50384";"AMS-IX"
"7864";"50384";"MSK-IX Moscow: MSK-IX peering network"
"7865";"50384";"DTEL-IX: PUBLIC"
"7866";"4608";"PIPE Networks Brisbane"
"7867";"4608";"Equinix Sydney"
"7868";"4608";"MegaIX Brisbane: MegaIX"
"7869";"4608";"MegaIX Sydney: MegaIX"
"7870";"4608";"IX Australia (Brisbane QLD): QLD-IX"
"7871";"37053";"CINX: CINX Peering"
"7872";"37053";"NAPAfrica IX Cape Town"
"7873";"37053";"NAPAfrica IX Johannesburg: Peering"
"7874";"37053";"JINX: JINX Peering"
"7875";"43289";"MD-IX"
"7876";"43289";"KIVIX: Main"
"7877";"43289";"InterLAN: InterLAN Peering Network"
"7878";"43289";"RoNIX"
"7879";"41678";"LINX LON1: Main"
"7880";"41678";"INEX LAN1: INEX LAN1"
"7881";"41678";"INEX LAN2"
"7882";"41678";"LONAP: LON0"
"7883";"17534";"JPIX TOKYO"
"7884";"17534";"JPIX OSAKA"
"7885";"17534";"BBIX Tokyo"
"7886";"31939";"Digital Realty Atlanta"
"7887";"31939";"Equinix Dallas"
"7888";"31939";"CoreSite - Any2 Denver "
"7889";"31939";"Equinix San Jose"
"7890";"31939";"MICE: Shared Peering"
"7891";"31939";"Equinix Ashburn"
"7892";"31939";"CoreSite - Any2 California"
"7893";"31939";"Equinix Seattle"
"7894";"31939";"Equinix New York"
"7895";"31939";"Equinix Miami IX"
"7896";"10474";"LINX LON1: Main"
"7897";"10474";"JINX: JINX Peering"
"7898";"10474";"LINX LON2"
"7899";"10474";"CINX: CINX Peering"
"7900";"10474";"DINX: DINX Peering"
"7901";"10474";"NAPAfrica IX Durban"
"7902";"10474";"NAPAfrica IX Cape Town"
"7903";"10474";"NAPAfrica IX Johannesburg: Peering"
"7904";"39647";"NL-ix: Main"
"7905";"39647";"AMS-IX"
"7906";"50088";"INEX LAN1: INEX LAN1"
"7907";"2200";"SFINX"
"7908";"2200";"France-IX Paris"
"7909";"2200";"LyonIX: lyonix-peering"
